EFTA,Snow_depth,Snow_temp,label
6.736354201,22.4609375,-18.68936768,1
6.360909136,22.4609375,-18.68936768,1
7.363320492,29.1992188,-30.32631531,1
7.614026455,37.4023438,-4.306265259,1
5.009230883,39.2578125,-0.456213379,1
4.772347403,60.9375,-17.57149353,1
5.463160018,37.0117188,-17.73026123,1
4.921883024,48.4375,-8.397238159,1
5.954759706,48.5351563,-3.607138062,1
6.957752908,23.7304688,-0.09,1
1.763026455,7.8125,0.009408569,1
4.990026455,2.1484375,-1.43024292,1
0.61309576,0.1953125,0.010385132,0
0.015130246,0.09765625,0.01003418,0
0.233602475,-7.35E-22,0.010232544,0
0.234518257,-7.35E-22,0.010491943,0
-0.21350803,-7.35E-22,0.010461426,0
0.644887592,-7.35E-22,0.010690308,0
0.734025045,-7.35E-22,0.009683228,0
0.794984114,0.78125,-1.342581177,0
1.404463371,-7.35E-22,-7.434591675,0
0.696931179,5.3710938,-11.85521545,0
1.021539429,8.6914063,-4.244467163,0
1.252295402,7.1289063,-7.165335083,1
0.789122163,5.7617188,-0.087225342,0
1.578488623,9.9609375,-31.37084045,1
8.986596682,7.9101563,-30.07375183,1
6.864438388,10.546875,-11.06897583,1
7.966658205,25.5859375,-20.70456543,1
7.656751511,27.4414063,-18.96307983,1
8.654967683,27.734375,-8.240637207,1
7.188493514,26.0742188,-8.393331909,1
8.201449228,25.2929688,-6.616873169,1
6.846674732,26.8554688,-5.546087646,1
5.786967683,25.6835938,-2.21,1
3.202395766,23.7304688,-12.52409973,1
4.346071829,31.3476563,-0.666616821,1
0.772798274,25.4882813,-0.62,1
0.963589758,25.1953125,-1.629171753,1
0.749015139,29.6875,-19.04389038,1
0.994678401,30.3710938,-12.27147522,1
0.952542798,32.5195313,-10.81804504,1
0.666088014,32.1289063,-7.57515564,1
0.932976152,30.1757813,-0.206274414,1
1.129663454,24.609375,-4.68,1
0.956003628,21.875,-0.011358643,1
0.846587403,19.53125,-0.169943237,1
0.602315026,1.953125,0.009896851,0
0.498980814,2.9296875,-0.270407104,0
0.321686251,0.390625,-1.536169434,0
0.489938033,2.34375,-0.64357605,0
0.286354208,1.8554688,0.00965271,0
0.286354208,1.8554688,0.00965271,0
0.644066291,0.8789063,0.010522461,0
0.309830237,0.09765625,0.010446167,0
0.794862856,0.09765625,-2.103704834,0
0.601107274,0.09765625,-2.381643677,0
0.710993126,0.09765625,0.010354614,0
0.883984265,-7.35E-22,0.010430908,0
0.34377656,5.46875,-5.30045166,0
0.974101053,8.4960938,-11.54035034,0
0.671841773,8.3984375,-7.939611816,0
0.365105826,10.9375,-13.60666504,0
0.414378829,11.1328125,-1.678091431,0
0.799763983,12.7929688,-17.36580505,0
0.687015469,12.6953125,-10.9592041,0
0.427813732,8.4960938,-4.0146698,0
0.569607506,8.1054688,-2.010809326,0
0.586777248,7.5195313,-5.278158569,0
0.503178802,8.59375,-7.97699585,0
0.646013285,8.4960938,-11.45192566,0
0.766821699,6.3476563,-1.453131104,0
0.626439434,5.078125,-2.730856323,0
0.837107826,4.9804688,-4.695959473,0
0.090566135,4.8828125,-8.439978027,0
0.780580656,6.25,-11.46393433,1
5.127903937,9.2773438,-29.99477234,1
4.505818008,9.1796875,-21.24837341,1
4.909215171,9.5703125,-22.04604187,1
5.086861657,9.375,-5.115362549,1
2.714818008,8.6914063,-5.265768433,1
5.231739039,8.6914063,-7.79932251,1
6.500533232,14.0625,-7.911871338,1
3.91182019,10.6445313,-2.692190552,1
5.393989585,10.4492188,-11.04653015,1
5.665015776,10.0585938,-7.614660645,1
7.572130616,16.5039063,-14.78331604,1
5.825217353,19.921875,-18.27559509,1
6.649477041,27.6367188,-14.87027588,1
6.887358384,29.4921875,-16.49577942,1
6.669718444,29.4921875,-0.2,1
6.269877888,29.8828125,-12.90788879,1
6.513901754,29.1992188,-5.137411499,1
5.054463534,28.2226563,-4.406530762,1
5.598857293,35.4492188,-7.700033569,1
5.697210806,32.3242188,-1.869863892,1
6.380531049,21.3867188,-0.129888916,1
5.49594199,24.0234375,-0.2019104,1
10.85640134,21.484375,-0.175939941,1
8.706709715,19.140625,-0.106253052,1
8.474727586,17.578125,-0.593389893,1
10.82363171,18.1640625,-0.516958618,1
5.075989585,25.390625,-5.202932739,1
8.485130616,20.2148438,0.009240723,1
1.11171454,7.2265625,0.009973145,1
0.715117782,1.8554688,0.008569336,1
0.850472842,0.09765625,0.011499023,0
0.718199527,-7.35E-22,0.009317017,0
1.034097033,-7.35E-22,0.01027832,0
1.054267224,-7.35E-22,0.009973145,0
0.787114481,-7.35E-22,0.011651611,0
0.600883749,-7.35E-22,0.008966064,0
0.752279444,-7.35E-22,0.010217285,0
0.617953319,-7.35E-22,0.010385132,0
0.563208112,-7.35E-22,0.0112854,0
0.320856026,-7.35E-22,0.00826416,0
-0.090542767,-7.35E-22,0.009683228,0
0.303047776,-7.35E-22,0.009011841,0
0.529381362,-7.35E-22,0.011026001,0
0.573691374,-7.35E-22,0.009744263,0
-0.050674596,-7.35E-22,0.010125732,0
0.445756864,-7.35E-22,0.00953064,0
0.450537405,-7.35E-22,0.01116333,0
0.152819051,-7.35E-22,0.009286499,0
0.631089471,-7.35E-22,0.010583496,0
0.759576336,-7.35E-22,0.008309937,0
0.924224985,3.8085938,-2.210150146,0
0.458835292,1.4648438,0.010491943,0
0.642908572,4.7851563,-4.30322876,0
0.209760214,3.7109375,0.009515381,0
0.409454678,1.5625,0.008981323,0
0.409454678,1.5625,0.008981323,0
1.44795983,0.1953125,0.009698486,0
0.851257733,-7.35E-22,-3.061239624,0
1.129470523,-7.35E-22,-0.419241333,0
1.402383635,-7.35E-22,-0.74,0
0.848306123,-7.35E-22,-2.470373535,0
0.940356348,0.09765625,-0.735769653,0
0.511551918,7.6171875,-0.623464966,0
1.61307495,5.46875,-1.255239868,0
1.472169561,5.7617188,-10.74536743,0
1.628601757,9.5703125,-11.32010498,0
1.734649084,12.109375,-12.54839172,0
0.578368875,8.984375,-0.871359253,0
1.526886768,7.3242188,-4.432348633,0
0.78044436,7.8125,-2.990637207,0
2.066728924,7.421875,-2.611135864,0
9.18659126,17.2851563,-12.48860779,0
7.948404282,16.6015625,-8.525930786,0
9.042417597,15.9179688,-0.540182495,0
6.667021261,14.84375,-0.318533325,0
8.997723209,13.671875,-1.216253662,0
4.746647448,13.28125,-1.437704468,0
7.417339376,13.28125,-10.70987549,0
6.774900347,16.3085938,-10.16437378,0
9.824599202,20.1171875,-6.894155884,1
8.296280275,21.484375,-1.147039795,1
8.834037634,21.5820313,-1.088995361,0
7.913243588,28.90625,-15.51952209,0
7.979971224,28.6132813,-11.8992218,1
7.650660238,26.8554688,-5.019674683,1
7.329099303,25.8789063,-5.668783569,1
7.683768398,29.5898438,-11.73094788,1
8.735971224,28.6132813,-4.519506836,1
8.94965539,29.4921875,-0.580053711,1
4.649347317,25.78125,-3.3,1
8.541839275,41.5039063,-27.4,1
6.522998631,41.2109375,-20.24437561,1
8.854471325,42.2851563,-21.42577209,1
8.492396973,44.0429688,-17.69206848,1
7.970698752,46.5820313,-13.07146301,1
8.833161641,46.1914063,-6.840231323,1
7.446525232,45.4101563,-16.4091095,1
11.34916164,42.2851563,-10.21454468,1
7.452148362,48.6328125,-6.171789551,1
9.552776937,43.5546875,-0.253988647,1
8.345407375,38.5742188,-0.758306885,1
9.044099303,35.0585938,-0.097738647,1
8.999050078,17.2851563,0.010339355,1
3.717024952,5.9570313,0.009484863,1
5.50763455,3.3203125,0.009484863,1
6.062851288,2.34375,-0.310079956,1
0.000148362,1.2695313,0.009835815,0
7.482467253,0.6835938,-0.104376221,0
0.332661098,0.2929688,0.009927368,0
1.184028706,0.09765625,0.010675049,0
0.678638517,0.390625,0.01,0
1.113747676,0.09765625,0.010461426,0
0.893167024,-7.35E-22,0.010202026,0
1.021939067,-7.35E-22,0.01003418,0
0.878085599,0.09765625,0.01,0
1.437936599,5.1757813,0.010003662,0
0.396719519,4.1992188,-0.29,0
1.22288467,6.4453125,-0.425787354,0
0.559727289,1.6601563,0.009362793,0
0.771658243,-7.35E-22,0.010980225,0
0.538406478,-7.35E-22,0.01,0
0.697460885,-7.35E-22,0.010522461,0
0.111318181,-7.35E-22,0.009210205,0
0.642496811,-7.35E-22,0.008538818,0
0.945399965,-7.35E-22,0.010690308,0
0.610509054,-7.35E-22,0.010842896,0
0.86599936,-7.35E-22,0.010491943,0
0.756505481,-7.35E-22,0.009759521,0
0.191943427,-7.35E-22,0.009591675,0
0.512131299,-7.35E-22,0.009881592,0
0.458005463,-7.35E-22,0.008462524,0
0.036035412,-7.35E-22,0.010736084,0
0.421814261,-7.35E-22,0.009973145,0
0.540234781,-7.35E-22,0.009805298,0
0.596360565,-7.35E-22,0.00953064,0
0.135315521,-7.35E-22,0.008950806,0
-0.011529353,-7.35E-22,0.009896851,0
0.129986029,-7.35E-22,0.010751343,0
0.285678906,-7.35E-22,0.009439087,0
-0.023778112,-7.35E-22,0.010491943,0
0.546167337,0.8789063,-0.55852356,0
0.341308051,0.09765625,-0.200964355,0
0.639520718,0.09765625,0.010263062,0
0.503656131,-7.35E-22,0.009835815,0
0.564504151,1.8554688,-3.464224243,0
0.321120949,0.6835938,0.009042358,0
0.237148241,0.4882813,0.01,0
0.424582798,0.09765625,-3.928045654,0
0.620488856,0.09765625,-1.820562744,0
0.01946671,0.09765625,0.009896851,0
0.592995808,0.2929688,-0.835150146,0
0.788810162,2.5390625,-10.85187378,0
1.331520137,2.4414063,-12.2835907,0
1.15271111,2.34375,-3.078375244,0
0.278228841,4.1015625,-3.89,0
0.940192768,10.9375,-11.01315918,0
4.572036223,17.4804688,-10.46806946,0
4.219785095,19.140625,-16.37987366,0
4.534255475,18.8476563,-7.205465698,0
3.913320155,16.015625,0.010095215,0
6.419982746,9.1796875,-1.697775269,0
1.835994803,8.8867188,-1.301748657,0
2.427722965,8.203125,-0.884451294,0
5.122799929,6.9335938,-0.527410889,0
5.499465126,8.59375,-16.77364197,0
8.017429658,8.6914063,-13.46698608,0
3.19360713,8.59375,-1.554724121,1
5.724270479,12.2070313,-3.81267395,0
7.647131215,12.109375,-11.05162659,1
6.107178322,19.3359375,-9.715460205,1
5.429864495,22.9492188,-12.73659363,1
5.72260713,24.3164063,-9.933859253,1
7.612660834,24.1210938,-8.469961548,1
7.588151925,23.5351563,-1.036001587,1
5.551914929,25.5859375,-4.069067383,0
8.081127717,25.1953125,-9.739828491,0
6.269382456,24.21875,-6.257391357,1
9.068743675,23.9257813,-8.155813599,1
6.992255475,23.4375,-5.024710083,1
6.577033199,22.5585938,-7.449636841,1
7.624003456,22.3632813,-4.84,1
6.299710681,31.8359375,-14.85649719,1
7.587669734,31.8359375,-20.17754211,1
6.774317606,31.8359375,-15.78674927,1
8.251074771,36.9140625,-31.12224426,1
8.942657394,37.5976563,-25.47363892,1
8.550341036,35.7421875,-0.360861206,1
6.853924246,34.375,-2.459524536,1
5.814841349,36.1328125,-1.416693115,1
8.533914929,31.7382813,-2.664770508,1
8.576287635,30.5664063,-1.965811157,1
5.337713799,27.0507813,-0.478964233,1
6.178004025,26.4648438,-6.855673218,1
3.296489201,26.6601563,-9.96,1
4.841527275,27.0507813,-5.22862854,1
7.406349766,26.5625,-3.640371704,1
7.129056895,30.2734375,-3.204702759,1
5.243941895,30.859375,-5.937963867,1
5.016406361,32.2265625,-4.30473938,1
7.384465145,34.2773438,-4.530783081,1
5.581047824,31.9335938,-1.60942688,1
6.997734509,30.5664063,-4.234976196,1
8.158267437,29.7851563,-0.186117554,1
6.88638565,27.5390625,-0.18012085,1
5.978039209,30.859375,-0.67520752,1
7.212805312,32.03125,-1.145239258,1
6.686119025,40.0390625,-8.139074707,1
5.875066155,39.3554688,-3.89168396,1
6.861033654,38.3789063,-1.248373413,1
6.107977078,42.8710938,-15.17363586,1
6.132204795,41.40625,-3.839620972,1
5.356077605,40.0390625,-2.981115723,1
6.783045445,38.5742188,-0.544393921,1
5.792033654,36.8164063,-0.17,1
8.403039209,36.6210938,-0.241827393,1
6.915184085,32.8125,-1.404196167,1
7.421630959,40.5273438,-10.26219788,1
5.806122466,40.234375,-8.438894653,1
6.689971524,40.4296875,-7.598287964,1
7.442080629,40.234375,-1.468496704,1
12.46372247,33.6914063,-0.195562744,1
7.111610249,32.8125,-0.059286499,1
8.818060336,29.9804688,0.008309937,1
2.61538565,29.9804688,-0.058981323,1
2.61538565,29.9804688,-0.058981323,1
0.283287452,15.5273438,0.010446167,0
0.733181611,2.9296875,0.010217285,0
0.787568276,0.5859375,0.011056519,0
0.795588471,0.2929688,0.011117554,0
1.263895187,0.1953125,0.008843994,0
0.639966207,-7.35E-22,0.010018921,0
0.633542213,10.8398438,0.010308838,0
0.438734718,0.4882813,0.011514282,0
-0.067578496,0.09765625,0.009820557,0
0.456062963,-7.35E-22,0.010064697,0
0.734753517,-7.35E-22,0.01,0
0.535600705,-7.35E-22,0.010186768,0
0.499054732,-7.35E-22,0.010140991,0
0.080197046,0.09765625,0.008752441,0
0.251838074,-7.35E-22,0.010552979,0
0.086167474,-7.35E-22,0.00953064,0
0.051007156,-7.35E-22,0.010385132,0
0.300054042,-7.35E-22,0.010522461,0
0.422728226,-7.35E-22,0.011453247,0
0.090340553,-7.35E-22,0.010858154,0
0.199527881,-7.35E-22,0.009942627,0
0.38517531,-7.35E-22,0.008554077,0
0.587766642,-7.35E-22,0.009378052,0
0.055371449,-7.35E-22,0.010705566,0
0.299748326,-7.35E-22,0.010919189,0
0.548609371,-7.35E-22,0.009088135,0
0.049190604,-7.35E-22,0.009881592,0
0.225022721,-7.35E-22,0.010186768,0
0.224254931,-7.35E-22,0.009973145,0
0.086554295,-7.35E-22,0.009973145,0
0.826068626,-7.35E-22,0.009255981,0
0.20091259,5.7617188,-3.506658936,0
0.982220957,5.859375,-6.200552368,0
0.54792579,7.03125,-12.01787415,0
0.381964097,7.1289063,-10.53,0
0.7875185,7.2265625,-11.56111755,0
0.041609041,3.3203125,-0.534674072,0
0.871370451,2.1484375,-1.252371216,0
2.841116074,0.5859375,-2.40553894,0
4.69839684,0.2929688,0.010079956,0
3.717338651,0.1953125,0.010263062,0
2.063517734,4.6875,-4.333517456,0
3.120040711,8.6914063,-8.563604736,0
3.509178794,8.8867188,-10.44,0
3.942529697,8.8867188,-8.444250488,0
2.777692778,9.4726563,-1.643209839,0
3.239877562,12.5976563,-9.991339111,0
4.471209154,12.0117188,-0.868673706,0
3.088756245,14.1601563,-3.202444458,0
2.641116702,14.0625,-7.669195557,0
4.113958492,13.671875,-3.097555542,0
2.738674705,10.546875,-1.525045776,0
3.591085155,8.8867188,-1.575643921,0
3.039584646,6.9335938,-5.249822998,0
3.873827009,6.8359375,-8.44,0
5.733427063,6.8359375,-8.146780396,0
6.533940419,7.2265625,-7.548880005,1
7.724306425,8.1054688,-5.239874268,1
6.246584646,7.8125,-5.897055054,1
3.949295581,10.4492188,-9.704946899,1
5.273064078,10.2539063,-3.524389648,1
6.240447733,10.4492188,-7.743643188,1
7.995837853,9.8632813,-9.347647095,1
6.669514645,9.375,-1.37694397,1
6.639182019,8.7890625,-9.199514771,1
7.337704996,8.1054688,-1.013693237,1
5.535116074,8.7890625,-12.05797424,1
6.170428438,8.3007813,-2.37845459,1
6.244595506,7.8125,-4.309194946,1
5.096023401,8.6914063,-5.227835083,1
6.388474868,10.7421875,-13.99358215,1
6.822381788,12.5,-15.4941925,1
4.502116702,13.7695313,-14.20471802,1
7.287224206,13.4765625,-15.74275818,1
7.606408991,12.890625,-8.789419556,1
6.286983217,18.359375,-23.72252502,1
6.558850988,17.96875,-25.01877441,1
7.06348992,17.8710938,-24.77591553,1
7.441674705,17.7734375,-19.29735413,1
10.2120763,17.3828125,-11.24916687,1
5.751647366,16.015625,-1.84883728,1
3.981162724,15.234375,-2.756460571,1
6.611895635,13.7695313,-0.143453979,1
5.829916305,11.2304688,-2.209509277,1
7.540342011,13.28125,-0.877996826,1
4.650717503,7.1289063,-0.981268311,1
6.779131126,5.1757813,-0.488668823,1
3.39323135,3.4179688,0.009805298,1
3.784783448,2.8320313,-4.392172241,1
7.065891715,2.5390625,-0.890188599,1
1.852983217,0.8789063,-4.538809204,1
-0.742470303,0.6835938,-2.240026855,1
5.90223135,0.390625,-0.191122437,1
1.319276134,0.09765625,-2.288748169,1
8.05038357,1.2695313,-0.37883606,0
1.62909196,1.5625,0.010720825,0
4.450959866,1.171875,0.010110474,0
1.328424745,2.4414063,-7.732641602,0
0.699037142,0.78125,-0.35,0
1.257327172,0.1953125,0.010491943,0
0.671149909,0.5859375,-1.666769409,0
0.63630337,0.390625,0.010583496,0
0.928156434,1.0742188,-1.52,0
0.457907273,0.8789063,0.01,0
0.668651587,0.09765625,0.0090271,0
0.74319842,1.7578125,0.009835815,0
0.727957909,0.78125,0.009378052,0
1.054684935,1.5625,-3.331625366,0
0.456708198,0.5859375,0.009835815,0
0.969934854,0.09765625,0.008493042,0
0.850660177,-7.35E-22,0.010293579,0
0.867546171,-7.35E-22,0.009362793,0
0.930372166,-7.35E-22,0.010812378,0
-0.086612351,0.8789063,0.009484863,0
0.720903376,-7.35E-22,0.009362793,0
0.698045022,-7.35E-22,0.010705566,0
0.627872134,-7.35E-22,0.010446167,0
0.342972465,2.1484375,0.009820557,0
0.150872222,0.09765625,0.009072876,0
0.448208627,-7.35E-22,0.008920288,0
0.108159541,-7.35E-22,0.009896851,0
0.424653001,-7.35E-22,0.010171509,0
0.535800008,-7.35E-22,0.009286499,0
0.242308959,-7.35E-22,0.009515381,0
0.324471218,-7.35E-22,0.010629272,0
0.058141367,-7.35E-22,0.010476685,0
0.309118834,-7.35E-22,0.009545898,0
0.313609597,-7.35E-22,0.010369873,0
0.46732699,-7.35E-22,0.010766602,0
0.29746565,-7.35E-22,0.009927368,0
0.456911537,-7.35E-22,0.010018921,0
0.68035083,-7.35E-22,0.009240723,0
0.616361216,-7.35E-22,0.009118652,0
0.41160343,-7.35E-22,0.009851074,0
1.217156978,-7.35E-22,0.010430908,0
0.848491835,0.09765625,-1.499349976,0
1.179430999,-7.35E-22,-2.430792236,0
1.011752802,-7.35E-22,0.010202026,0
0.320045893,-7.35E-22,0.009576416,0
0.707763911,-7.35E-22,0.01003418,0
-0.10504882,0.2929688,0.009698486,0
1.062786303,0.09765625,-1.277151489,0
0.97440102,0.09765625,-2.79730835,0
1.174989379,0.09765625,-5.973379517,0
0.804907944,0.09765625,-6.749182129,0
0.790663727,-7.35E-22,-0.175543213,0
1.428531416,-7.35E-22,-5.50710144,0
1.552722516,-7.35E-22,-5.925115967,0
1.365244328,-7.35E-22,-6.097662354,0
1.303395517,-7.35E-22,-3.049887085,0
1.338823368,11.328125,-8.346456909,0
1.387861919,10.546875,-7.240393066,0
0.92775769,11.6210938,-0.73001709,0
1.258109778,11.328125,-10.87311401,0
0.505067887,11.1328125,-5.528936768,0
0.919562898,8.7890625,0.009622192,0
0.702462954,7.5195313,-1.004385376,0
1.360727098,7.2265625,-12.66239014,0
7.096366662,8.203125,-17.17108765,0
6.554404028,8.1054688,-13.61969604,1
7.966168316,9.8632813,-7.794210815,1
6.606145958,11.9140625,-12.84651794,1
7.549454488,22.7539063,-19.73494568,1
5.191084322,21.7773438,-20.65379944,1
7.394519966,19.3359375,-14.82218018,1
7.347255191,25.1953125,-7.064611816,1
9.032377196,28.515625,-20.38802185,1
7.052222613,38.28125,-16.34754028,1
7.544090066,33.1054688,-0.947988892,1
5.90924465,31.1523438,-16.14781799,1
4.468338551,22.8515625,-2.341635132,0
6.530261259,38.28125,-0.407003784,1
6.475558609,39.5507813,-8.568136597,1
7.970742254,21.09375,0.01,0
2.000222613,3.7109375,0.009255981,0
4.991299905,2.34375,-5.435507202,0
0.820288473,2.34375,-5.435507202,0
0.784501154,0.78125,0.010003662,0
0.627661242,-7.35E-22,0.009713745,0
0.387388895,-7.35E-22,0.011193848,0
0.485063584,-7.35E-22,0.011056519,0
-0.148407534,-7.35E-22,0.010064697,0
0.291164335,-7.35E-22,0.010308838,0
0.310547209,-7.35E-22,0.009988403,0
0.861571216,-7.35E-22,0.009683228,0
0.251744685,-7.35E-22,0.010446167,0
0.215814032,0.1953125,-2.094625854,0
0.468571621,0.09765625,-2.0693573,0
0.061769939,10.546875,-8.26579895,0
0.272139653,16.015625,-2.643881226,0
0.70832997,13.8671875,-9.719381714,0
4.29075858,8.6914063,0.009454346,0
4.51497251,9.8632813,-18.49,0
5.757098015,16.1132813,-24.11379089,1
5.815313057,17.0898438,-18.31246033,1
6.175098015,20.703125,-21.41159668,1
5.541131531,23.046875,-19.76341858,1
5.740455501,26.4648438,-11.69376221,1
6.72743461,24.609375,-8.370046997,1
6.712486291,22.65625,-5.135427856,1
6.826828452,23.1445313,-3.449636841,1
4.99875858,20.5078125,-1.6,1
4.626669431,21.09375,-18.00467529,0
3.950401094,26.953125,-0.421499634,1
3.523222294,23.828125,-1.44,1
5.814880133,20.1171875,-0.885031128,1
5.590828452,26.4648438,-17.19937744,1
5.474370303,30.46875,-9.972647095,1
5.607313057,30.7617188,-12.39636841,1
4.714997359,30.46875,-5.932577515,1
6.703065992,27.734375,-0.164434814,1
8.465061659,15.9179688,-1.01,1
6.236156755,12.0117188,-0.729284668,1
3.272092449,5.6640625,-0.790060425,0
1.646366352,0.2929688,0.009255981,0
0.948758102,0.09765625,-2.922750854,0
0.955872306,-7.35E-22,-0.943563843,0
0.342948346,5.7617188,-0.220724487,0
-0.042633149,2.734375,0.00965271,0
-0.042633149,2.734375,0.00965271,0
0.556821954,1.5625,0.010522461,0
0.932979258,0.1953125,-2.711126709,0
1.333044132,0.09765625,0.002542114,0
1.242088107,-7.35E-22,0.010430908,0
1.484169146,6.9335938,-17.81867065,1
2.603758105,6.8359375,-8.368322754,1
5.400348394,18.5546875,-10.6026062,1
8.92757706,17.8710938,-13.26508179,1
10.47581883,17.8710938,-14.32008972,1
8.654054101,14.1601563,-0.301763916,1
7.488988475,11.4257813,-1.666403198,1
7.223789832,9.4726563,-10.78912964,1
6.972252743,10.8398438,-21.41927185,1
7.867084125,11.328125,-6.202276611,1
6.569958451,10.7421875,-5.861471558,1
7.582464489,10.6445313,-5.441900635,1
8.645231271,20.703125,-11.66968384,1
8.229694182,20.2148438,-3.277151489,1
9.390040889,20.2148438,-4.307272339,1
8.649348394,31.25,-17.2296051,1
9.395083098,33.1054688,-18.67696228,1
9.603054101,38.4765625,-21.74187317,1
6.626494513,37.4023438,-0.2,1
1.690168984,37.109375,-16.08855286,1
1.848147644,36.6210938,-3.548132324,1
1.632012631,36.6210938,-3.548132324,1
1.622647846,40.9179688,-6.257650757,1
1.188989139,38.8671875,-3.350332642,1
1.904243267,33.203125,-0.492193604,1
2.447346974,27.34375,-0.019689941,1
2.386262391,25.2929688,-0.024221802,1
1.926343629,25.2929688,-0.024221802,1
1.58694323,32.5195313,-3.397817993,1
1.604787893,29.1992188,-0.008337402,1
0.511916389,4.1015625,0.008569336,1
0.126924614,0.09765625,0.011499023,1
0.0898368,-7.35E-22,0.009317017,1
1.274289125,-7.35E-22,0.01027832,0
1.093330276,-7.35E-22,0.009973145,0
1.679132285,-7.35E-22,0.011651611,0
2.399487511,-7.35E-22,0.010217285,0
2.055523584,-7.35E-22,0.010385132,0
2.778321514,-7.35E-22,0.00826416,0
1.256464015,-7.35E-22,0.009011841,0
1.142847912,-7.35E-22,0.009744263,0
0.617337502,-7.35E-22,0.00953064,0
0.584022731,-7.35E-22,0.01116333,0
0.489889753,-7.35E-22,0.010583496,0
0.48587708,-7.35E-22,0.008309937,0
2.037295228,0.2929688,-2.969976807,0
0.410094562,2.34375,-0.383062744,0
2.951231293,0.09765625,-0.947332764,0
1.73561563,-7.35E-22,-2.335256958,0
2.074495061,-7.35E-22,-5.13,0
0.836139087,0.4882813,-5.913504028,0
0.725338734,9.1796875,-4.608755493,0
1.345989224,10.546875,-18.24881592,0
2.404687582,12.2070313,-15.97026672,0
7.931270836,11.6210938,-5.844458008,0
7.262270836,22.7539063,-11.79329529,0
7.710071886,22.5585938,-1.093893433,1
8.462490373,20.5078125,-8.271917725,1
9.250278913,31.25,-7.188101196,1
10.50645446,34.1796875,-4.313604736,1
9.160490373,40.4296875,-14.42949524,1
9.178397154,38.0859375,-10.72249451,1
10.1925961,44.3359375,-9.057592773,1
10.34586446,37.7929688,-1.66,1
8.620909257,61.1328125,-28.64,1
9.485925806,62.4023438,-23.41112366,1
7.487596104,62.4023438,-22.17156067,1
8.637242998,61.1328125,-9.250387573,1
10.30106745,50.390625,-0.560629272,1
8.466608615,39.5507813,-0.10262146,1
11.28317318,7.9101563,0.009484863,1
14.89897423,1.953125,0.010232544,1
3.423019025,1.4648438,-1.629766846,1
2.162714346,-7.35E-22,0.010675049,1
4.901913295,0.09765625,0.010461426,0
3.605185694,-7.35E-22,0.01003418,0
11.37574218,0.390625,-0.171636963,0
9.147242998,0.6835938,-2.095709229,0
13.60564453,-7.35E-22,0.010980225,0
14.77274685,-7.35E-22,0.010522461,0
7.181031537,-7.35E-22,0.009210205,0
3.076621921,-7.35E-22,0.010690308,0
3.302932206,-7.35E-22,0.010491943,0
3.065940804,-7.35E-22,0.009759521,0
1.385765107,-7.35E-22,0.009881592,0
1.813872282,-7.35E-22,0.010736084,0
2.525352971,-7.35E-22,0.009973145,0
0.776191317,-7.35E-22,0.00953064,0
0.087927945,-7.35E-22,0.009896851,0
0.175774741,-7.35E-22,0.010751343,0
-0.221394018,-7.35E-22,0.010491943,0
1.503294397,0.09765625,-0.02336731,0
0.783251163,-7.35E-22,0.010263062,0
0.839799788,-7.35E-22,0.009835815,0
-0.031642341,-7.35E-22,0.009042358,0
0.84751435,0.09765625,-3.966131592,0
1.555533058,0.09765625,-3.817633057,0
2.450850489,1.6601563,-0.014837646,0
3.129854802,1.6601563,-12.70448914,0
2.34829869,1.4648438,-3.637945557,0
3.186475438,4.296875,-16.23972168,0
2.727539019,9.2773438,-20.97460022,0
2.811229208,9.2773438,-11.55312195,0
2.213518559,4.0039063,-4.016134644,0
1.088017916,4.7851563,-0.679373169,0
0.945230569,2.6367188,-3.806707764,0
2.885943605,6.640625,-14.7374939,0
3.555189421,7.3242188,-11.6134552,1
14.76252149,7.421875,-13.04283752,1
13.68291506,16.6015625,-15.96413269,1
12.75832671,15.1367188,-9.259024048,1
14.35916447,15.8203125,-2.116079712,1
12.72707632,19.0429688,-10.07576599,1
13.67138871,19.140625,-12.82378235,1
12.37616656,18.9453125,-13.10185852,1
14.64069387,20.8007813,-9.17,1
14.72203379,26.953125,-23.09844055,1
15.03100738,27.1484375,-20.76331177,1
14.2540488,31.9335938,-23.78418579,1
12.01232184,31.1523438,-12.68413391,1
14.57317976,33.203125,-4.683584595,1
13.83351411,31.3476563,-9.76289978,1
12.08807216,31.3476563,-16.56,1
13.19966356,33.3007813,-4.679434204,1
12.68729084,38.9648438,-12.27097168,1
13.01626582,39.6484375,-13.52348938,1
12.66150229,40.1367188,-3.157278442,1
8.497159186,38.28125,-1.298422241,1
13.93055597,36.4257813,-0.265081787,1
9.252549705,36.4257813,-0.265081787,1
12.91001849,32.03125,-2.813208008,1
11.25899792,36.0351563,-6.378988647,1
10.97223343,35.6445313,-1.696615601,1
12.95453469,33.6914063,-4.062277222,1
12.21883665,32.1289063,-0.716268921,1
11.7913947,30.2734375,-0.09,1
11.73205088,34.1796875,-4.308493042,1
6.62071264,40.9179688,-11.26018372,1
11.95284402,40.625,-10.28676453,1
6.29121215,33.984375,-0.232672119,1
13.53122884,28.8085938,0.008309937,1
12.13342709,26.6601563,-0.014059448,1
12.13342709,26.6601563,-0.014059448,1
5.114018489,0.09765625,0.010217285,0
6.934228836,-7.35E-22,0.011117554,0
